sku;ean;old_oryginal_price;oryginal_url;new_sku;new_oryginal_url;new_ean;new_oryginal_price
HGS7517008;7615400095421;196.3100;https://www.hygiene-shop.com/bleichmittel/clax-sonril-conc-40a1-sauerstoffbleiche;HGS7517008;https://www.hygiene-shop.com/waschkraftverstaerker/clax-sonril-conc-40a1-sauerstoffbleiche;7615400095421;210.21
HGS101108469;7615400847716;105.3500;https://www.hygiene-shop.com/vollwaschmittel/clax-tabs-33e1-alleinwaschmittel;HGS101108469;https://www.hygiene-shop.com/vollwaschmittel/clax-tabs-33e1-alleinwaschmittel;7615400847716;105.35
HGS101101207;7615400158164;261.3400;https://www.hygiene-shop.com/buntwaschmittel/clax-ultima-33g1-vor-und-buntwaschmittel;HGS101101207;https://www.hygiene-shop.com/buntwaschmittel/clax-ultima-33g1-vor-und-buntwaschmittel;7615400158164;279.77
HGS10820140;\N;2512.5800;https://www.hygiene-shop.com/einscheibenmaschinen/columbus-einscheibenmaschine-duo-speed;HGS10820140;https://www.hygiene-shop.com/einscheibenmaschinen/columbus-einscheibenmaschine-duo-speed;;2512.58
HGS11400002;\N;3212.5100;https://www.hygiene-shop.com/scheuersaugmaschinen/columbus-reinigungsautomat-ra-35-b-10-i.-l.;HGS11400002;https://www.hygiene-shop.com/scheuersaugmaschinen/columbus-reinigungsautomat-ra-35-b-10-i.-l.;;3212.51
HGS12514304;\N;3641.1700;https://www.hygiene-shop.com/scheuersaugmaschinen/columbus-reinigungsautomat-ra-43-b-20-i.-l.;HGS12514304;https://www.hygiene-shop.com/scheuersaugmaschinen/columbus-reinigungsautomat-ra-43-b-20-i.-l.;;3641.17
HGS10445310;\N;4268.7700;https://www.hygiene-shop.com/scheuersaugmaschinen/columbus-reinigungsautomat-ra-43-b-40-i.-l.-q;HGS10445310;https://www.hygiene-shop.com/scheuersaugmaschinen/columbus-reinigungsautomat-ra-43-b-40-i.-l.-q;;4268.77
HGS10455310;\N;4378.6300;https://www.hygiene-shop.com/scheuersaugmaschinen/columbus-reinigungsautomat-ra-55-b-40-i.-l.-q;HGS10455310;https://www.hygiene-shop.com/scheuersaugmaschinen/columbus-reinigungsautomat-ra-55-b-40-i.-l.-q;;4378.63
HGS10457310;\N;5439.0300;https://www.hygiene-shop.com/scheuersaugmaschinen/columbus-reinigungsautomat-ra-55-bm-40-i.-l.;HGS10457310;https://www.hygiene-shop.com/scheuersaugmaschinen/columbus-reinigungsautomat-ra-55-bm-40-i.-l.;;5439.03
HGS12610011;\N;384.4100;https://www.hygiene-shop.com/staubsauger/columbus-staubsauger-st-11-pro;HGS12610011;https://www.hygiene-shop.com/staubsauger/columbus-staubsauger-st-11-pro;;384.41
HGS12600011;\N;339.9800;https://www.hygiene-shop.com/staubsauger/columbus-staubsauger-st-11;HGS12600011;https://www.hygiene-shop.com/staubsauger/columbus-staubsauger-st-11;;339.98
HGS101106948;7615400832835;33.6700;https://www.hygiene-shop.com/weichspueler/diversey-comfort-professional-blue-skies-weichspueler;HGS9301113;https://www.hygiene-shop.com/weichspueler/diversey-comfort-professional-blue-skies-weichspueler;7615400861408;34.78
HGS101108614;7615400848195;71.6700;https://www.hygiene-shop.com/feinwaschmittel/coral-pro-formula-color-expertise-professional-fein-und-buntwaschmittel-180-wl;HGS101108614;https://www.hygiene-shop.com/feinwaschmittel/coral-pro-formula-color-expertise-professional-fein-und-buntwaschmittel-180-wl;7615400848195;71.67
HGS51976;4001499954986;5.5700;https://www.hygiene-shop.com/wc-reiniger/frosch-wc-reiniger-zitrone;HGS51976;https://www.hygiene-shop.com/wc-reiniger/frosch-wc-reiniger-zitrone;4001499954986;5.57
HGS10392-pap;4002911016947;59.0100;https://www.hygiene-shop.com/stabkerzen-leuchterkerzen/starpak-leuchterkerzen-oe-2-2-cm-25-cm-schwarz;HGS10392-pap;https://www.hygiene-shop.com/stabkerzen-leuchterkerzen/starpak-leuchterkerzen-oe-2-2-cm-25-cm-schwarz;4002911016947;59.01
HGS13700-pap;4002911237007;62.1300;https://www.hygiene-shop.com/tafelkerzen-kronkerzen/starpak-tafelkerzen-oe-2-1-cm-19-6-cm-rot;HGS13700-pap;https://www.hygiene-shop.com/tafelkerzen-kronkerzen/starpak-tafelkerzen-oe-2-1-cm-19-6-cm-rot;4002911237007;62.13
HGS6000460;4009911604600;5.1900;https://www.hygiene-shop.com/microfasermopps/sito-mopp-meliert-microfaser-taschenmopp-40-und-50-cm-40-cm;HGS6000460;https://www.hygiene-shop.com/microfasermopps/sito-mopp-meliert-microfaser-taschenmopp-40-und-50-cm-40-cm;4009911604600;5.19
HGS4711;4002017047111;79.9200;https://www.hygiene-shop.com/grundreiniger/dreiturm-duro-fix-express-grundreiniger;HGS4711;https://www.hygiene-shop.com/grundreiniger/dreiturm-duro-fix-express-grundreiniger;4002017047111;79.92
HGS4644;4002017046442;48.9000;https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-duro-parkett-duft-reiniger-fuer-parkett-und-laminat-10-liter-kanister;HGS4644;https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-duro-parkett-duft-reiniger-fuer-parkett-und-laminat-10-liter-kanister;4002017046442;48.90
HGS4621;4002017046213;109.0400;https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-duro-top-spezial-metallsalzfreie-hochleistungsdispersion;HGS4621;https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-duro-top-spezial-metallsalzfreie-hochleistungsdispersion;4002017046213;109.04
HGS4735;4002017047357;50.9000;https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-duromat-rp-automatenreiniger-fuer-boeden;HGS4735;https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-duromat-rp-automatenreiniger-fuer-boeden;4002017047357;50.90
HGS86807-pap;4002911559765;53.7000;https://www.hygiene-shop.com/picker-spiesse/papstar-mini-klammern-holz-3-5-cm;HGS86807-pap;https://www.hygiene-shop.com/picker-spiesse/papstar-mini-klammern-holz-3-5-cm;4002911559765;53.70
HGS16648-pap;4002911266489;53.0900;https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-6-8-cm-farbig-sortiert-frills;HGS16648-pap;https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-6-8-cm-farbig-sortiert-frills;4002911266489;53.09
HGS16713-pap;4002911267134;65.8900;https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-6-8-cm-weiss-frills;HGS16713-pap;https://www.hygiene-shop.com/picker-spiesse/papstar-deko-picker-6-8-cm-weiss-frills;4002911267134;65.89
HGS87200-pap;4002911367100;34.7400;https://www.hygiene-shop.com/picker-spiesse/papstar-fingerfood-picker-8-5-cm-blackboard;HGS88204-pap;https://www.hygiene-shop.com/picker-spiesse/papstar-fingerfood-picker-8-5-cm-blackboard;4002911982044;34.74
HGS87201-pap;4002911416419;61.0700;https://www.hygiene-shop.com/picker-spiesse/papstar-fingerfood-picker-9-cm-blackboard;HGS87201-pap;https://www.hygiene-shop.com/picker-spiesse/papstar-fingerfood-picker-9-cm-blackboard;4002911416419;61.07
HGS88424-pap;4002911729335;55.4300;https://www.hygiene-shop.com/spiesse-zahnstocher/papstar-fingerfood-picker-pure-9-cm-lily;HGS88424-pap;https://www.hygiene-shop.com/picker-spiesse/papstar-fingerfood-picker-pure-9-cm-lily;4002911729335;55.43
HGS88205-pap;4002911982051;37.0700;https://www.hygiene-shop.com/spiesse-zahnstocher/papstar-fingerfood-picker-10-cm-loop;HGS88205-pap;https://www.hygiene-shop.com/spiesse-zahnstocher/papstar-fingerfood-picker-10-cm-loop;4002911982051;37.07
HGS87145-pap;4002911364918;79.8100;https://www.hygiene-shop.com/picker-spiesse/papstar-fingerfood-picker-10-cm-loop;HGS87145-pap;https://www.hygiene-shop.com/picker-spiesse/papstar-fingerfood-picker-10-cm-loop;4002911364918;79.81
HGS88446-pap;4002911393598;50.8700;https://www.hygiene-shop.com/spiesse-zahnstocher/papstar-fingerfood-picker-pure-12-cm-royal;HGS88446-pap;https://www.hygiene-shop.com/picker-spiesse/papstar-fingerfood-picker-pure-12-cm-royal;4002911393598;50.87
HGS2041;9002023004950;33.0900;https://www.hygiene-shop.com/feinwaschmittel/roesch-feny-fein-feinwaschmittel;HGS2041;https://www.hygiene-shop.com/feinwaschmittel/roesch-feny-fein-feinwaschmittel;9002023004950;33.09
HGS46462;4002448046462;3.7200;https://www.hygiene-shop.com/spuelmaschinenreiniger/finish-spuelmaschinen-deo;HGS3048418;https://www.hygiene-shop.com/spuelmaschinenreiniger/finish-spuelmaschinen-deo;4002448046462;3.72
HGS111-1-1;\N;2.8400;https://www.hygiene-shop.com/handspuelmittel/linker-handspuelmittel-spuel-blank;HGS111-1-1;https://www.hygiene-shop.com/handspuelmittel/linker-handspuelmittel-spuel-blank;;2.84
HGS101106643;7615400829491;45.2900;https://www.hygiene-shop.com/duftdosen-raumsprays/diversey-good-sense-o3b-raumspray-shea-sandalwood;HGS101106643;https://www.hygiene-shop.com/duftdosen-raumsprays/diversey-good-sense-o3b-raumspray-shea-sandalwood;7615400829491;45.29
HGS101107371;7615400834549;105.2700;https://www.hygiene-shop.com/oel-und-fettloeser/diversey-taski-actival-f4r-fussbodenreiniger;HGS101107371;https://www.hygiene-shop.com/oel-und-fettloeser/diversey-taski-actival-f4r-fussbodenreiniger;7615400834549;105.27
HGS101104592;7615400811823;62.1500;https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/domestos-pro-formula-4in1-sanitaerreiniger-6-x-750-ml;HGS;https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/domestos-pro-formula-4in1-sanitaerreiniger-6-x-750-ml;;brak ceny
HGS101107969-1;7615400774753;5.3800;https://www.hygiene-shop.com/rohrreiniger/domestos-professional-abflussreiniger-power-gel-1-liter-flasche;HGS101107969-1;https://www.hygiene-shop.com/rohrreiniger/domestos-professional-abflussreiniger-power-gel-1-liter-flasche;7615400774753;5.38
HGS7518293;7615400111787;79.9700;https://www.hygiene-shop.com/schimmelentferner/domestos-professional-fugenreiniger-schimmelentferner;HGS7518293;https://www.hygiene-shop.com/schimmelentferner/domestos-professional-fugenreiniger-schimmelentferner;7615400111787;79.97
HGS7517729;7615400104574;48.3600;https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/domestos-professional-ocean-fresh-universalreiniger;HGS7517729;https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/domestos-professional-ocean-fresh-universalreiniger;7615400104574;48.36
HGS12139-pap;4002911221396;138.9300;https://www.hygiene-shop.com/becherspender/starpak-becherspender-ps-67-cm-x-13-cm-x-15-5-cm-grau-fuer-100-becher-mit-oberem-oe-7-03-cm;HGS12139-pap;https://www.hygiene-shop.com/becherspender/starpak-becherspender-ps-67-cm-x-13-cm-x-15-5-cm-grau-fuer-100-becher-mit-oberem-oe-7-03-cm;4002911221396;138.93
HGS89037-pap;4002911445990;64.0000;https://www.hygiene-shop.com/becherspender/starpak-becherspender-ps-oe-8-5-cm-42-cm-transparent;HGS89037-pap;https://www.hygiene-shop.com/becherspender/starpak-becherspender-ps-oe-8-5-cm-42-cm-transparent;4002911445990;64.00
HGS20593;4008439205931;5.4900;https://www.hygiene-shop.com/desinfektionsreiniger/dr.-schnell-desifor-plexifee-flaechendesinfektionsreiniger-500-ml-spruehflasche;HGS20593;https://www.hygiene-shop.com/desinfektionsreiniger/dr.-schnell-desifor-plexifee-flaechendesinfektionsreiniger-500-ml-spruehflasche;4008439205931;5.49
HGS156;4008439001564;4.2000;https://www.hygiene-shop.com/glasreiniger-photovoltaikreiniger/dr.-schnell-glasfee-glasreiniger;HGS00156;https://www.hygiene-shop.com/glasreiniger-photovoltaikreiniger/dr.-schnell-glasfee-glasreiniger;4008439001564;4.20
HGS30170;4008439301701;42.3300;https://www.hygiene-shop.com/unterhaltsreiniger/dr.-schnell-levante-alkohol-glanzreiniger-10-liter-kanister;HGS30170;https://www.hygiene-shop.com/unterhaltsreiniger/dr.-schnell-levante-alkohol-glanzreiniger-10-liter-kanister;4008439301701;42.33
HGS30354;4008439303545;6.1600;https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dr.-schnell-milifee-sanitaerreiniger-500-ml-spruehflasche;HGS30354;https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dr.-schnell-milifee-sanitaerreiniger-500-ml-spruehflasche;4008439303545;6.16
HGS260;4008439002608;25.1300;https://www.hygiene-shop.com/geruchsvernichter/dr.-schnell-mr.-mint-biologischer-reiniger-und-geruchstilger;HGS00260;https://www.hygiene-shop.com/geruchsvernichter/dr.-schnell-mr.-mint-biologischer-reiniger-und-geruchstilger;4008439002608;25.13
HGS184;4008439001847;8.5300;https://www.hygiene-shop.com/kuechenreiniger/dr.-schnell-petra-neutraler-oel-und-fettloeser;HGS00184;https://www.hygiene-shop.com/kuechenreiniger/dr.-schnell-petra-neutraler-oel-und-fettloeser;4008439001847;8.53
HGS195;4008439001953;9.8300;https://www.hygiene-shop.com/textil-und-teppichreinigungsmittel/dr.-schnell-rapido-sprueh-ex-sprueh-extraktionsreiniger;HGS00195;https://www.hygiene-shop.com/textil-und-teppichreinigungsmittel/dr.-schnell-rapido-sprueh-ex-sprueh-extraktionsreiniger;4008439001953;9.83
HGS173;4008439001731;5.5000;https://www.hygiene-shop.com/unterhaltsreiniger/dr.-schnell-lemon-duft-neutralreiniger;HGS00173;https://www.hygiene-shop.com/unterhaltsreiniger/dr.-schnell-lemon-duft-neutralreiniger;4008439001731;5.50
HGS212-05-1;\N;2.4300;https://www.hygiene-shop.com/scheuermilch/dr.-weipert-citro-fresh-scheuermilch;HGS212-05-1;https://www.hygiene-shop.com/scheuermilch/dr.-weipert-citro-fresh-scheuermilch;;2.43
HGS834;4008439008341;17.4300;https://www.hygiene-shop.com/edelstahl-alu-metallreiniger/dr.-schnell-artus-metall-protect-metallkonservierung;HGS00834;https://www.hygiene-shop.com/edelstahl-alu-metallreiniger/dr.-schnell-artus-metall-protect-metallkonservierung;4008439008341;17.43
HGS212;4008439201575;34.5000;https://www.hygiene-shop.com/oel-und-fettloeser/dr.-schnell-attila-der-krustenbrecher;HGS00212;https://www.hygiene-shop.com/oel-und-fettloeser/dr.-schnell-attila-der-krustenbrecher;4008439201575;34.50
HGS272;4008439002721;18.8000;https://www.hygiene-shop.com/geruchsvernichter/dr.-schnell-biofresh-probiotischer-geruchstilger;HGS00272;https://www.hygiene-shop.com/geruchsvernichter/dr.-schnell-biofresh-probiotischer-geruchstilger;4008439002721;18.80
HGS190;4008439001908;11.3900;https://www.hygiene-shop.com/duftdosen-raumsprays/dr.-schnell-raumspray-citrus;HGS00190;https://www.hygiene-shop.com/duftdosen-raumsprays/dr.-schnell-raumspray-citrus;4008439001908;11.39
HGS31931;4008439319317;7.5100;https://www.hygiene-shop.com/glasreiniger-photovoltaikreiniger/dr.-schnell-cleanmotion-scheibenklar-scheibenreiniger-1-liter-flasche;HGS31931;https://www.hygiene-shop.com/glasreiniger-photovoltaikreiniger/dr.-schnell-cleanmotion-scheibenklar-scheibenreiniger-1-liter-flasche;4008439319317;7.51
HGS31919;4008439319195;9.2800;https://www.hygiene-shop.com/industriereiniger/dr.-schnell-cleanmotion-werkstattreiniger-1-liter-flasche;HGS31919;https://www.hygiene-shop.com/industriereiniger/dr.-schnell-cleanmotion-werkstattreiniger-1-liter-flasche;4008439319195;9.28
HGS157;4008439001571;10.4000;https://www.hygiene-shop.com/wischpflegen/dr.-schnell-floortop-hochleistungs-wischpflege;HGS00157;https://www.hygiene-shop.com/wischpflegen/dr.-schnell-floortop-hochleistungs-wischpflege;4008439001571;10.40
HGS261;4008439302531;17.7300;https://www.hygiene-shop.com/unterhaltsreiniger/dr.-schnell-forex-boden-intensivreiniger;HGS00261;https://www.hygiene-shop.com/unterhaltsreiniger/dr.-schnell-forex-boden-intensivreiniger;4008439302531;17.73
HGS36300;4008439363006;6.3100;https://www.hygiene-shop.com/oel-und-fettloeser/dr.-schnell-gastrofee-fettloeser-500-ml-spruehflasche;HGS36300;https://www.hygiene-shop.com/oel-und-fettloeser/dr.-schnell-gastrofee-fettloeser-500-ml-spruehflasche;4008439363006;6.31
HGS161;4008439001618;8.7800;https://www.hygiene-shop.com/sanitaergrundreiniger/dr.-schnell-milifix-saurer-grundreiniger;HGS00161;https://www.hygiene-shop.com/sanitaergrundreiniger/dr.-schnell-milifix-saurer-grundreiniger;4008439001618;8.78
HGS557;4008439005579;6.9600;https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dr.-schnell-milizid-citro-sanitaerreiniger;HGS00557;https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dr.-schnell-milizid-citro-sanitaerreiniger;4008439005579;6.96
HGS394;4008439003940;6.8800;https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dr.-schnell-milizid-cool-breeze-sanitaerreiniger;HGS00394;https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dr.-schnell-milizid-cool-breeze-sanitaerreiniger;4008439003940;6.88
HGS366;4008439003667;10.4500;https://www.hygiene-shop.com/sanitaergrundreiniger/dr.-schnell-milizid-kraftgel-saurer-sanitaergrundreiniger;HGS00366;https://www.hygiene-shop.com/sanitaergrundreiniger/dr.-schnell-milizid-kraftgel-saurer-sanitaergrundreiniger;4008439003667;10.45
HGS374;4008439003742;8.6300;https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dr.-schnell-milizid-shine-sanitaerreiniger-und-kalkloeser;HGS00374;https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dr.-schnell-milizid-shine-sanitaerreiniger-und-kalkloeser;4008439003742;8.63
HGS270;4008439002707;5.0600;https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dr.-schnell-multicid-sanitaerreiniger;HGS00270;https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dr.-schnell-multicid-sanitaerreiniger;4008439002707;5.06
HGS807;4008439008075;8.3300;https://www.hygiene-shop.com/schreibtischreiniger/dr.-schnell-novo-pen-off-gebrauchsfertiger-oberflaechenreiniger;HGS00807;https://www.hygiene-shop.com/schreibtischreiniger/dr.-schnell-novo-pen-off-gebrauchsfertiger-oberflaechenreiniger;4008439008075;8.33
HGS615;4008439006156;7.6900;https://www.hygiene-shop.com/schwimmbadreiniger-fliesenreiniger/dr.-schnell-perocid-kalkloeser;HGS00615;https://www.hygiene-shop.com/schwimmbadreiniger-fliesenreiniger/dr.-schnell-perocid-kalkloeser;4008439006156;7.69
HGS634;4008439006347;18.8600;https://www.hygiene-shop.com/textil-und-teppichreinigungsmittel/dr.-schnell-quick-tric-teppich-polster-decken-und-wandreinigungsmittel;HGS00634;https://www.hygiene-shop.com/textil-und-teppichreinigungsmittel/dr.-schnell-quick-tric-teppich-polster-decken-und-wandreinigungsmittel;4008439006347;18.86
HGS112;4008439001120;13.4600;https://www.hygiene-shop.com/textil-und-teppichreinigungsmittel/dr.-schnell-rapido-kaugummi-ex-vereisungsspray;HGS00112;https://www.hygiene-shop.com/textil-und-teppichreinigungsmittel/dr.-schnell-rapido-kaugummi-ex-vereisungsspray;4008439001120;13.46
HGS724;4008439007245;11.0000;https://www.hygiene-shop.com/unterhaltsreiniger/dr.-schnell-schirocco-clean-intensiv-bodenschnellreiniger;HGS00724;https://www.hygiene-shop.com/unterhaltsreiniger/dr.-schnell-schirocco-clean-intensiv-bodenschnellreiniger;4008439007245;11.00
HGS4271;4002017042710;59.0500;https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-sanitaerreiniger-ex-plus-sanitaergrundreiniger-10-liter-kanister;HGS4271;https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-sanitaerreiniger-ex-plus-sanitaergrundreiniger-10-liter-kanister;4002017042710;59.05
HGS4321;4002017043212;38.4500;https://www.hygiene-shop.com/glasreiniger-photovoltaikreiniger/dreiturm-sprayfris-glas-und-kunststoffreiniger-10-liter-kanister;HGS4321;https://www.hygiene-shop.com/glasreiniger-photovoltaikreiniger/dreiturm-sprayfris-glas-und-kunststoffreiniger-10-liter-kanister;4002017043212;38.45
HGS4332;4002017043328;44.2200;https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-amidocid-sanitaer-schwimmbadreiniger-kraftreiniger-konzentrat-10-liter-kanister;HGS4332;https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-amidocid-sanitaer-schwimmbadreiniger-kraftreiniger-konzentrat-10-liter-kanister;4002017043328;44.22
HGS4391;4002017143912;60.1100;https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-amidocid-powergel-sanitaerreiniger;HGS4391;https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-amidocid-powergel-sanitaerreiniger;4002017143912;60.11
HGS4383;4002017043830;40.4100;https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-amidoclear-sanitaer-kraftreiniger-zementschleierentferner-10-liter-kanister;HGS4383;https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-amidoclear-sanitaer-kraftreiniger-zementschleierentferner-10-liter-kanister;4002017043830;40.41
HGS4739;4002017047395;45.1700;https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-automatenreiniger-maschineller-unterhaltsreiniger;HGS4739;https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-automatenreiniger-maschineller-unterhaltsreiniger;4002017047395;45.17
HGS4732;4002017047326;65.7800;https://www.hygiene-shop.com/wischpflegen/dreiturm-d3-spezial-wischpflege-auf-wachs-und-polymerbasis;HGS4732;https://www.hygiene-shop.com/wischpflegen/dreiturm-d3-spezial-wischpflege-auf-wachs-und-polymerbasis;4002017047326;65.78
HGS4707;4002017047074;70.8200;https://www.hygiene-shop.com/grundreiniger/dreiturm-duro-ex-schnell-wirkender-hochleistungs-grundreiniger;HGS4707;https://www.hygiene-shop.com/grundreiniger/dreiturm-duro-ex-schnell-wirkender-hochleistungs-grundreiniger;4002017047074;70.82
HGS4651;4002017046510;46.6700;https://www.hygiene-shop.com/wischpflegen/dreiturm-duro-floor-duft-reiniger-wischpflege-10-liter-kanister;HGS4651;https://www.hygiene-shop.com/wischpflegen/dreiturm-duro-floor-duft-reiniger-wischpflege-10-liter-kanister;4002017046510;46.67
HGS4605;4002017046053;125.9400;https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-duro-fill-porenfueller;HGS4605;https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-duro-fill-porenfueller;4002017046053;125.94
HGS4627;4002017046275;84.7400;https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-duro-matt-mattbeschichtung;HGS4627;https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-duro-matt-mattbeschichtung;4002017046275;84.74
HGS4620;4002017046206;118.1800;https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-duro-top-metallsalzfreie-hochleistungsdispersion;HGS4620;https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-duro-top-metallsalzfreie-hochleistungsdispersion;4002017046206;118.18
HGS4645;4002017046459;104.5800;https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-duro-ultra-langzeitbeschichtung;HGS4645;https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-duro-ultra-langzeitbeschichtung;4002017046459;104.58
HGS8103;4002017081030;32.2500;https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-easyline-sanitaerreiniger-10-liter-kanister;HGS8103;https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-easyline-sanitaerreiniger-10-liter-kanister;4002017081030;32.25
HGS8106;4002017081061;31.9000;https://www.hygiene-shop.com/wischpflegen/dreiturm-easyline-bodenwischpflege-10-liter-kanister;HGS8106;https://www.hygiene-shop.com/wischpflegen/dreiturm-easyline-bodenwischpflege-10-liter-kanister;4002017081061;31.90
HGS4545;4002017045452;98.7800;https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-edelhart-glanzwachs-hartwachs;HGS4545;https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-edelhart-glanzwachs-hartwachs;4002017045452;98.78
HGS4865;4002017048651;110.9400;https://www.hygiene-shop.com/edelstahl-alu-metallreiniger/dreiturm-edelstahl-antifingerprint-edelstahlpflege;HGS4865;https://www.hygiene-shop.com/edelstahl-alu-metallreiniger/dreiturm-edelstahl-antifingerprint-edelstahlpflege;4002017048651;110.94
HGS4206;4002017042062;43.3400;https://www.hygiene-shop.com/textil-und-teppichreinigungsmittel/dreiturm-fleckenentferner-teppiche-polster;HGS4206;https://www.hygiene-shop.com/textil-und-teppichreinigungsmittel/dreiturm-fleckenentferner-teppiche-polster;4002017042062;43.34
HGS4298;4002017042987;51.8700;https://www.hygiene-shop.com/wischpflegen/dreiturm-goldreif-klarwischpflege-bodenwischpflege-konzentrat-10-liter-kanister;HGS4298;https://www.hygiene-shop.com/wischpflegen/dreiturm-goldreif-klarwischpflege-bodenwischpflege-konzentrat-10-liter-kanister;4002017042987;51.87
HGS4230-1;4002017142304;4.6100;https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-goldreif-frischreiniger-universalreiniger-konzentrat-1-liter-flasche;HGS4230-1;https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-goldreif-frischreiniger-universalreiniger-konzentrat-1-liter-flasche;4002017142304;4.61
HGS4388;4002017043885;49.2500;https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-goldreif-sanitaereiniger-sanitaerunterhaltsreiniger-konzentrat-10-liter-kanister;HGS4388;https://www.hygiene-shop.com/sanitaerunterhaltsreiniger/dreiturm-goldreif-sanitaereiniger-sanitaerunterhaltsreiniger-konzentrat-10-liter-kanister;4002017043885;49.25
HGS4308;4002017043083;51.6300;https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-goldreif-glanzreiniger-alkoholreiniger-konzentrat-10-liter-kanister;HGS4308;https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-goldreif-glanzreiniger-alkoholreiniger-konzentrat-10-liter-kanister;4002017043083;51.63
HGS4207;4002017042079;132.7300;https://www.hygiene-shop.com/graffitientferner/dreiturm-graffitientferner;HGS4207;https://www.hygiene-shop.com/graffitientferner/dreiturm-graffitientferner;4002017042079;132.73
HGS4726;4002017047265;50.1800;https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-intensiv-reiniger-aktiv-grundreiniger-allzweckreiniger;HGS4726;https://www.hygiene-shop.com/unterhaltsreiniger/dreiturm-intensiv-reiniger-aktiv-grundreiniger-allzweckreiniger;4002017047265;50.18
HGS4722;4002017047227;64.3900;https://www.hygiene-shop.com/grundreiniger/dreiturm-lino-rein-plus-universal-grundreiniger;HGS4722;https://www.hygiene-shop.com/grundreiniger/dreiturm-lino-rein-plus-universal-grundreiniger;4002017047227;64.39
HGS4626;4002017046268;79.2300;https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-metallic-2000-glanzdispersion;HGS4626;https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-metallic-2000-glanzdispersion;4002017046268;79.23
HGS4205;4002017142052;65.1000;https://www.hygiene-shop.com/glas-und-kunststoffreiniger/dreiturm-office-top-intensiv-cleaner-buero-und-kunststoff;HGS4205;https://www.hygiene-shop.com/glas-und-kunststoffreiniger/dreiturm-office-top-intensiv-cleaner-buero-und-kunststoff;4002017142052;65.10
HGS4633;4002017046336;75.2200;https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-rs-mehrzweckemulsion-beschichtung-mit-gleitschutz;HGS4633;https://www.hygiene-shop.com/boden-beschichtungsmittel/dreiturm-rs-mehrzweckemulsion-beschichtung-mit-gleitschutz;4002017046336;75.22
